cause_i,effect_j,lingam_b_ij,b_median_bootstrap,b_iqr_low,b_iqr_high,bootstrap_freq,is_stable_edge,has_path,n_int_cells,mw_pvalue_raw,mw_p_bh,wasserstein,verdict,mw_pvalue_raw_rev,mw_p_bh_rev
ENSG00000149273,ENSG00000164587,0.08965822186043272,0.08970210405844063,0.0,0.14108463463824636,0.65,False,True,221,1.8012427964150256e-38,9.70465506639932e-38,0.2354718814718817,cyclic,8.65705098296662e-42,5.474159184438773e-41
ENSG00000145592,ENSG00000089009,0.08926401679156776,0.06481105513570067,0.04896749171627557,0.08225651181753432,0.89,True,True,306,4.5858428181585566e-07,6.908202590549837e-07,0.07650704096902576,cyclic,4.198317321169726e-11,7.173823772095842e-11
ENSG00000188846,ENSG00000170889,0.08841354546560365,0.0,0.0,0.07758816105950192,0.46,False,True,176,3.4921521814764455e-54,4.66799076410016e-53,0.5175386274441596,cyclic,1.6805519864675187e-29,6.597259842786988e-29
ENSG00000083845,ENSG00000168028,0.08755510930917888,0.04447683548636485,0.0,0.07434062390110245,0.68,False,True,115,2.2754375037139098e-18,5.201000008488937e-18,0.25193906729147864,cyclic,6.275891235825532e-06,8.943780222714929e-06
ENSG00000188846,ENSG00000198755,0.0875129933824117,0.08193023756121041,0.059923265419065196,0.10088074741018346,0.84,True,True,176,4.78946313960803e-06,6.899963267975552e-06,0.10511123878821368,cyclic,9.77281453739558e-06,1.3723526797193792e-05
ENSG00000145592,ENSG00000122026,0.08696258279088624,0.07699957308211468,0.0,0.09020506314964555,0.7,False,True,306,6.838843578055257e-08,1.0589177153117816e-07,0.07228708019530494,confirmed,0.11944801952798065,0.13319652441557295
ENSG00000122406,ENSG00000168028,0.08578949135856677,0.0,0.0,0.023512370891064904,0.3,False,True,160,5.068166860047779e-22,1.368793914120321e-21,0.2574189575695439,cyclic,1.0141765132404566e-18,2.3641730639777532e-18
ENSG00000174748,ENSG00000170889,0.08568700457277129,0.0,0.0,0.07024293660892526,0.43,False,True,134,3.393842761649666e-21,8.762586690225054e-21,0.40632428791889474,cyclic,2.3668372291312714e-39,1.3437527494422703e-38
ENSG00000134419,ENSG00000167526,0.08483264353625013,0.061665670200114014,0.0,0.07293898255425106,0.62,False,True,251,1.2397459021266573e-41,7.746577944649409e-41,0.2510989709447239,cyclic,7.99684688962411e-06,1.1335127940192028e-05
ENSG00000089009,ENSG00000167526,0.08424367754480175,0.0605550613909277,0.0493321421682789,0.07369155069206035,0.98,True,True,218,4.208371529609612e-14,8.139268013310899e-14,0.15078641444311258,confirmed,0.10618820847213332,0.11916551343950349
ENSG00000142541,ENSG00000163682,0.08276572316968239,0.0,0.0,0.06614281396519983,0.36,False,True,126,0.6247739340121323,0.6468247787419723,0.028869445031929016,refuted,8.291706103637907e-15,1.6552063601969054e-14
ENSG00000161970,ENSG00000089009,0.08274167200788193,0.052954423617806584,0.03726143987177794,0.06571735855918329,0.9,True,True,167,0.9864420729576804,0.9873770891405786,0.03712322062896002,refuted,0.03368209845676404,0.04005438735398967
ENSG00000083845,ENSG00000142534,0.08227178561371722,0.08576369303677765,0.07178751880140874,0.10150057773537444,0.82,True,True,115,3.219916937148785e-30,1.292863986931223e-29,0.4104825029247415,cyclic,5.358981413579859e-07,8.01570024467469e-07
ENSG00000167526,ENSG00000163682,0.08177537998376161,0.0,0.0,0.07097645616598357,0.31,False,True,270,0.19935244208113745,0.216803479750444,0.022523862729238026,refuted,3.4064407436179226e-06,4.9276731852883926e-06
ENSG00000105372,ENSG00000108298,0.0814262011129974,0.06912226474386618,0.044975846596358865,0.09388439944334492,0.86,True,True,337,2.407991949159166e-73,1.0171357993248317e-71,0.26495816007663925,cyclic,2.7120275147329926e-13,5.015588538630544e-13
ENSG00000198034,ENSG00000265681,0.08030406432679872,0.0698596180895569,0.0,0.09094944000225268,0.6,False,True,144,1.2879848765044698e-37,6.766726515366767e-37,0.4145179389330583,cyclic,3.9105790454692776e-19,9.259128861021429e-19
ENSG00000108298,ENSG00000188846,0.07940101849510475,0.06850669364153474,0.05164896223132045,0.08381821096228798,0.81,True,True,190,1.1252141567914882e-21,2.9930129712136315e-21,0.23162813634266277,cyclic,3.576955683039936e-16,7.524432671892774e-16
ENSG00000122406,ENSG00000142541,0.07872094746624884,0.06068168205415448,0.0,0.08032118568636376,0.7,False,True,160,6.093962369573917e-06,8.71981607353666e-06,0.13910758170486193,confirmed,0.09454241025029855,0.10689163300247888
ENSG00000231500,ENSG00000112306,0.07871545298664542,0.07830204172275296,0.06444140056519257,0.0870359782165983,0.84,True,True,98,3.961999761055309e-16,8.301332832687314e-16,0.25613386743560446,cyclic,8.391623320247773e-36,4.160354096798896e-35
ENSG00000149273,ENSG00000231500,0.07871304690169165,0.07165602705770985,0.0,0.11924096486250058,0.66,False,True,221,1.5887044934772759e-18,3.663039181467256e-18,0.14536437392564325,cyclic,1.8195575223344957e-45,1.3724662454180195e-44
ENSG00000198034,ENSG00000174748,0.07718306111361242,0.06783153955735485,0.05284841124726081,0.08000707876639593,0.83,True,True,144,3.3956569287121446e-41,2.096967085801184e-40,0.3477383052049764,cyclic,2.87967282181171e-06,4.1771078294411616e-06
ENSG00000145592,ENSG00000144713,0.07717238929573798,0.07774676000883783,0.06712198965621385,0.0882853580399991,0.93,True,True,306,0.7120397342894453,0.7271895158700717,0.02575457133239769,refuted,0.49522143973835886,0.5198348313754542
ENSG00000198034,ENSG00000170889,0.07660025225215424,0.05962135888562642,0.0,0.06901160283953389,0.7,False,True,144,1.8443287590263596e-56,2.8641340728409348e-55,0.5670659212143145,cyclic,1.0122198902176491e-40,6.1080240232562145e-40
ENSG00000063177,ENSG00000167526,0.07636925377733747,0.04889927788418837,0.03428806206441167,0.06583200147680883,0.83,True,True,246,3.430309056271105e-11,5.890091647841116e-11,0.12537791011670507,cyclic,1.6589801908735826e-06,2.4264308608898936e-06
ENSG00000142541,ENSG00000198755,0.07554049582669711,0.08016454999022703,0.0690829356154434,0.08947559839811473,0.87,True,True,126,0.009961098823464383,0.012360658469539824,0.06610467384908503,cyclic,3.90103458945095e-08,6.084922491078586e-08
ENSG00000174748,ENSG00000167526,0.07552519150470162,0.05343550651389542,0.0,0.06615208266861786,0.7,False,True,134,6.365550664537061e-10,1.0652965929875019e-09,0.20799181239146225,cyclic,1.3102510718872253e-20,3.3022079520594507e-20
ENSG00000122406,ENSG00000163682,0.07470289919144806,0.0,0.0,0.084429673548642,0.44,False,True,160,0.06485663839611697,0.0745251470579973,0.042302292257139704,refuted,6.814947735530675e-20,1.6736243741210216e-19
ENSG00000149273,ENSG00000198755,0.07456846075389391,0.07411815963489321,0.06407421784270526,0.08671111482651314,0.92,True,True,221,1.9109626572551414e-09,3.1530883844709833e-09,0.1311851924510867,cyclic,1.4815948559950748e-28,5.548099886279429e-28
ENSG00000198034,ENSG00000134419,0.07448443975409905,0.0,0.0,0.049623423051756675,0.41,False,True,144,8.593709108934306e-40,4.9589927972866814e-39,0.3536986168833291,cyclic,1.3705447698007898e-41,8.5135016288802e-41
ENSG00000122406,ENSG00000164587,0.07415719259958839,0.0,0.0,0.06253125901056314,0.34,False,True,160,0.011854212513066936,0.014640992296840566,0.06396090396660664,cyclic,6.622848010527834e-22,1.779574427256334e-21
ENSG00000108298,ENSG00000163682,0.07374812413067681,0.06323636476280692,0.0,0.08853874873937671,0.58,False,True,190,0.6105043045382432,0.6326717817393374,0.021788880527905282,refuted,2.02933584162813e-12,3.613791987789722e-12
ENSG00000142541,ENSG00000089157,0.07316814953319704,0.0,0.0,0.07255196757750702,0.43,False,True,126,0.4585662034167982,0.4837621486594794,0.029886620784190392,refuted,0.001272638204742891,0.0016550565815375527
ENSG00000170889,ENSG00000142534,0.07313620268130079,0.0,0.0,0.06556171072976712,0.36,False,True,221,2.396585864248893e-45,1.7948898387566177e-44,0.36043783866356527,cyclic,1.3843757461044071e-67,3.847107336542773e-66
ENSG00000089009,ENSG00000231500,0.07270258064642869,0.0,0.0,0.06504848030063679,0.38,False,True,218,0.10616219172256684,0.11916551343950349,0.04685144889167979,refuted,1.952827284194872e-14,3.8330587585683734e-14
ENSG00000137818,ENSG00000134419,0.07218252361217918,0.06028713215218935,0.04024794134178836,0.08303965649595146,0.8,True,True,94,0.11672610410504805,0.13029890690796062,0.05232797986689931,refuted,8.889576729467638e-40,5.101844036042297e-39
ENSG00000122026,ENSG00000186468,0.07216112642788404,0.07212085044299926,0.06058514574299072,0.0820769139450459,0.85,True,True,210,0.028753962981646595,0.03442651350183538,0.06549370378846704,cyclic,4.72875200604141e-09,7.635416083149431e-09
ENSG00000063177,ENSG00000164587,0.07214130423326408,0.04271009009016978,0.0,0.07762249111295717,0.52,False,True,246,3.2161410743154918e-12,5.698397608183153e-12,0.12074112293474963,cyclic,8.095408965683583e-17,1.7410899934341883e-16
ENSG00000138326,ENSG00000122026,0.07206146159327671,0.07309095519541972,0.054941370437021075,0.09421479571241972,0.89,True,True,194,5.016577267927648e-24,1.51790991258785e-23,0.21740646794394017,cyclic,2.7955167534533888e-15,5.655298259859729e-15
ENSG00000168028,ENSG00000170889,0.07169171671566421,0.03841851096592708,0.0,0.07671223508658931,0.55,False,True,179,7.719777991354193e-29,2.9429911764873747e-28,0.30983121518734735,cyclic,9.159396711142484e-32,3.915920213346746e-31
ENSG00000063177,ENSG00000170889,0.07129952809002206,0.03354563379016752,0.0,0.052046101076645715,0.57,False,True,246,3.611533255221059e-41,2.21731344041479e-40,0.38130507899805094,cyclic,3.2269207991045268e-25,1.0263940854983074e-24
ENSG00000233927,ENSG00000168028,0.07073774048444358,0.06217661618891192,0.0512638802036928,0.07049057453122352,0.87,True,True,247,8.152600462279627e-26,2.7072786440777627e-25,0.18354080586837504,cyclic,6.181618515951469e-20,1.5216291731572849e-19
ENSG00000144713,ENSG00000164587,0.0703286192149092,0.0,0.0,0.0,0.17,False,True,166,0.6425666461960164,0.6632946025249202,0.052164893717550995,refuted,4.751897505567662e-13,8.65173063082664e-13
ENSG00000167526,ENSG00000265681,0.06968994180263981,0.0,0.0,0.06712580578048381,0.37,False,True,270,8.152441125568589e-17,1.749792241585453e-16,0.15249495570709842,cyclic,2.58919237742436e-15,5.247959981881236e-15
ENSG00000109475,ENSG00000163682,0.06929230943534281,0.0,0.0,0.0,0.24,False,True,264,0.0010285885277182747,0.0013426322438448678,0.062278264853973656,cyclic,5.100512282978887e-07,7.639916270674758e-07
ENSG00000198034,ENSG00000198755,0.06887625363568113,0.0743830763564804,0.06221800757554046,0.08579266708242238,0.96,True,True,144,2.2077010918892732e-07,3.3641159495455594e-07,0.13301084455539833,cyclic,2.243671289619106e-18,5.1395160126632885e-18
ENSG00000137818,ENSG00000122406,0.06681354495872582,0.0,0.0,0.0303028355945442,0.31,False,True,94,0.6800400100735926,0.6978836254982641,0.08079834094643096,refuted,0.0013919078061026598,0.0018012924549563835
ENSG00000138326,ENSG00000144713,0.06605243664550957,0.07572493852473092,0.06748168763086901,0.08816680905162987,0.98,True,True,194,6.711900362814292e-35,3.22171217415086e-34,0.23305150821092363,cyclic,0.0002842098471861149,0.0003760972413891445
ENSG00000161970,ENSG00000164587,0.06547438270411753,0.058455499877827694,0.0,0.08051648532200677,0.61,False,True,167,0.0001284293699913911,0.00017365097914328936,0.10007404346330179,cyclic,1.4977021806526384e-13,2.8141877273473063e-13
ENSG00000164587,ENSG00000265681,0.06545759690390109,0.04303844104089687,0.0,0.07498707505358046,0.57,False,True,145,4.837069173403415e-23,1.3880285454114147e-22,0.26744602489982416,cyclic,4.1850970818573353e-13,7.632923175200943e-13
ENSG00000108298,ENSG00000142541,0.0644714032085027,0.04348831634863817,0.0,0.06535519608778631,0.63,False,True,190,1.114878517163602e-19,2.7189646977477217e-19,0.27880131406847497,confirmed,0.19717705722527457,0.21465873446380404
ENSG00000161970,ENSG00000174748,0.06427510132721863,0.040943276289752834,0.015446457132074546,0.05444006490254377,0.75,False,True,167,1.780063371978312e-23,5.236063846264895e-23,0.2410576100939988,cyclic,0.035893506917006913,0.042540452642378566
ENSG00000108298,ENSG00000112306,0.06409977651855774,0.0713478221641391,0.06040607351802116,0.08132289909144372,0.95,True,True,190,0.6679322670522652,0.6861249747151673,0.06645862415341328,refuted,2.2562738720888676e-60,4.581971555626623e-59
ENSG00000161970,ENSG00000108298,0.06398896547906532,0.033962949746449034,0.0,0.05557040564723792,0.62,False,True,167,1.2584956557908068e-08,1.995452571343982e-08,0.11603514136640158,confirmed,0.09331069815100172,0.10561210851817558
ENSG00000122026,ENSG00000134419,0.06351315008297938,0.03739088554055339,0.0,0.056594069554647075,0.61,False,True,210,0.09585857286940946,0.10826379994662716,0.04068520048096273,refuted,8.687684028135659e-15,1.730980062964388e-14
ENSG00000063177,ENSG00000231500,0.06349741390905338,0.03565045435921818,0.0,0.05766874848519388,0.54,False,True,246,0.46867688038501876,0.49344245831164485,0.03325143245583091,refuted,2.372939337654455e-18,5.4121467398771156e-18
ENSG00000063177,ENSG00000174748,0.06295032437325776,0.04240969084054176,0.0,0.058876709824148554,0.73,False,True,246,3.015334015718611e-24,9.202869134678767e-24,0.17728440142962712,cyclic,1.3631030779321746e-05,1.8989932061957472e-05
ENSG00000174748,ENSG00000163682,0.06288851208738064,0.0,0.0,0.057838042766220045,0.38,False,True,134,1.5687416120245477e-05,2.1797251872341084e-05,0.13762340334366835,cyclic,5.239357536765408e-16,1.0934311381075634e-15
ENSG00000167526,ENSG00000170889,0.06263501501037917,0.0,0.0,0.028845286633004372,0.28,False,True,270,1.561603090422848e-42,1.0179338663497082e-41,0.33496924142968104,cyclic,7.583369633167763e-36,3.777376571992999e-35
ENSG00000144713,ENSG00000170889,-0.06256048602840945,0.0,0.0,0.0,0.15,False,True,166,3.528719558188134e-16,7.437780146600139e-16,0.25257895815444154,cyclic,9.855633205378662e-27,3.41231103766553e-26
ENSG00000108298,ENSG00000170889,0.06238088424156209,0.03433475070237093,0.0,0.0552558317160865,0.52,False,True,190,6.226604831369672e-51,6.510192774184529e-50,0.5553691087690931,cyclic,7.926287228110941e-33,3.473095150574753e-32
ENSG00000108298,ENSG00000265681,0.06219393051305978,0.05889875181996056,0.0,0.08341646115944154,0.68,False,True,190,1.6426090106603104e-15,3.3486392186434125e-15,0.20284617311755393,cyclic,1.4487891641484377e-17,3.187336161126563e-17
ENSG00000161970,ENSG00000265681,0.062179761917398664,0.06858871491787114,0.043505190782305976,0.0836598136221177,0.79,False,True,167,1.0853241958550993e-18,2.524454517231244e-18,0.22805052543085713,cyclic,0.0004566209675290163,0.000601987193146868
ENSG00000170889,ENSG00000231500,0.06198645738087769,0.0,0.0,0.041663588275996796,0.32,False,True,221,9.524106117643336e-15,1.8904992594419854e-14,0.14802272693010432,cyclic,7.705079721285587e-43,5.085352616048487e-42
ENSG00000142541,ENSG00000265681,0.06193980761747941,0.03904964363980709,0.0,0.07693415016357978,0.52,False,True,126,0.13228668342888067,0.1470470923167347,0.04602716946889515,refuted,1.6591853114405058e-24,5.1081623582541515e-24
ENSG00000109475,ENSG00000142541,-0.061835220367836966,0.0,-0.061685056879965366,0.0,0.43,False,True,264,9.299208750137815e-24,2.7897626250413443e-23,0.25520322465355444,confirmed,0.17030990704912108,0.18637021952732835
ENSG00000233927,ENSG00000112306,0.061808339524519695,0.0670651069086875,0.06077769323172033,0.07364971010821333,0.98,True,True,247,1.3976883645110864e-31,5.9514472295310774e-31,0.2266177609296851,cyclic,1.369342089288658e-77,7.610659190993805e-76
ENSG00000122406,ENSG00000167526,0.061213146462572844,0.03542610895851946,0.0,0.050151250388855775,0.67,False,True,160,0.007316681677631723,0.00918717699355422,0.0862975140912664,cyclic,1.968299504876554e-11,3.407416847786297e-11
ENSG00000122406,ENSG00000198755,0.061073487269784454,0.06512635999771776,0.0506455432517169,0.07363184120733313,0.95,True,True,160,1.8355536542395146e-07,2.8091951577926485e-07,0.12340076538250347,confirmed,0.13994929355357777,0.15491242556874016
ENSG00000122026,ENSG00000142534,0.06029473586996979,0.054079429646348626,0.0,0.06884408491992768,0.74,False,True,210,9.344220006282234e-05,0.00012666875900685544,0.11924009131416784,cyclic,2.5075578543346825e-19,5.990907452890102e-19
ENSG00000167526,ENSG00000164587,0.060175583817890975,0.0,0.0,0.0,0.23,False,True,270,4.586134104080783e-09,7.4392590075411785e-09,0.10945626030556496,cyclic,2.1647904763199225e-26,7.326983150621277e-26
ENSG00000134419,ENSG00000144713,0.05963403643248466,0.05574186144195494,0.0,0.06535288390547242,0.69,False,True,251,5.717536137907883e-24,1.7250623318944927e-23,0.18751151365660595,confirmed,0.07910657151943727,0.09021224570683128
ENSG00000108298,ENSG00000168028,0.05920485817382047,0.0,0.0,0.04076831369443323,0.37,False,True,190,2.994140455305491e-39,1.681815064256701e-38,0.3347957869236903,cyclic,3.277301916263585e-20,8.104990219143667e-20
ENSG00000233927,ENSG00000122026,0.05899652130706365,0.04600454151211475,0.0,0.06586574760356835,0.7,False,True,247,1.6909143849773173e-18,3.881751283774015e-18,0.15409616757972336,cyclic,2.761316845033394e-13,5.097815713907804e-13
ENSG00000089009,ENSG00000265681,0.05886135303545176,0.0,0.0,0.057199566508756364,0.45,False,True,218,6.739210905383249e-29,2.578480694233591e-28,0.26117789923602514,confirmed,0.06696835379980788,0.0767845620115061
ENSG00000122406,ENSG00000188846,0.05875147248125563,0.03586352334604284,0.0,0.05622842480080811,0.62,False,True,160,0.00017861981543058596,0.00023967284001867695,0.10529818433140588,cyclic,9.576600228187715e-14,1.8155996123817285e-13
ENSG00000137818,ENSG00000198034,0.05836658551631071,0.049587770915184556,0.0353191961669755,0.06314360886963,0.83,True,True,94,0.876443795525013,0.8848227993063228,0.03538174554730643,refuted,4.869488076275587e-50,4.8057751481747855e-49
